Product ID;Product Position;Promotion;Product Category;Seasonal;Sales Volume;brand;sku;name;description;price;currency;scraped_at;terms;section;stock_remaining
195082;Front of Store;No;Clothing;No;923;Zara;311302515-800-39;CHUNKY SOLE HIGH TOP SNEAKERS;High top sneakers. Lacing with nine pairs of eyelets. Contrasting foxing around the upper. Chunky rubberized soles.;69.9;USD;2024-02-19T09:00:48.234772;shoes;MAN;2105
110329;Front of Store;No;Clothing;Yes;2397;Zara;314937773-800-39;CONTRAST SOLE LEATHER SNEAKERS;Sneakers. Made of leather. Upper in a combination of pieces and finishes. Lacing with six pairs of eyelets. Rounded shape. Chunky sole.;69.9;USD;2024-02-19T09:00:48.858592;shoes;MAN;710
147449;End-cap;No;Clothing;No;1191;Zara;316608794-802-39;SUEDE RUNNING SNEAKERS;Running shoes. Made of suede leather. Upper in a combination of materials and colors. Lacing with six pairs of eyelets. Chunky soles with irregular design.;69.9;USD;2024-02-19T09:00:49.398791;shoes;MAN;2085
193332;Aisle;Yes;Clothing;No;1237;Zara;319205037-800-39;WOVEN LEATHER SLIDES;Sandals. Made of leather. Three woven wide straps at instep. Chunky sole.;49.9;USD;2024-02-19T09:00:49.884546;shoes;MAN;1346
146804;Aisle;Yes;Clothing;No;1504;Zara;311307495-131-39;SUEDE SNEAKERS;Sneakers. Made of leather with a suede finish. Contrast lacing with seven pairs of eyelets. Welt around upper. Chunky sole.;69.9;USD;2024-02-19T09:00:51.510009;shoes;MAN;1412
188909;Aisle;Yes;Clothing;Yes;2863;Zara;336449731-712-1;ASYMMETRIC CROPPED KNIT SWEATER;Woven V-neckline long sleeve sweater. Asymmetric hem.;39.9;USD;2024-02-19T09:10:31.877971;sweaters;WOMAN;274
165910;End-cap;Yes;Clothing;No;2760;Zara;313890651-712-2;KNIT SWEATER WITH PEARLS;Sweater made with 22% wool and 10% alpaca. Round neck and long sleeves. Faux pearl appliqué.;69.9;USD;2024-02-19T09:10:32.534246;sweaters;WOMAN;405
136738;Front of Store;No;Clothing;Yes;542;Zara;287414911-803-2;HIGH COLLAR KNIT SWEATER;Sweater with high collar and long sleeves. Front pocket. Side vents at hem. Rib trim.;7.99;USD;2024-02-19T09:10:33.128884;sweaters;WOMAN;2251
144497;End-cap;Yes;Clothing;Yes;1105;Zara;342171615-104-2;STRIPED KNIT SWEATER;Sweater with high collar and long sleeves. Front zip closure.;49.9;USD;2024-02-19T09:10:33.890995;sweaters;WOMAN;1444
135036;End-cap;Yes;Clothing;No;1435;Zara;314152967-485-2;CABLE KNIT METALLIC SWEATER;Round neck long sleeve sweater. Metallic fabric detail and frayed trim.;49.9;USD;2024-02-19T09:10:34.521463;sweaters;WOMAN;1269
166331;Aisle;Yes;Clothing;Yes;2877;Zara;324186867-642-2;ASYMMETRICAL WOOL AND SILK BLEND SWEATER;Wool and silk blend sweater. Asymmetric neckline and long sleeves.;59.9;USD;2024-02-19T09:10:35.068338;sweaters;WOMAN;337
139789;Aisle;No;Clothing;Yes;1094;Zara;316900618-809-2;WOOL AND CASHMERE BLEND RIB SWEATER;Sweater made with 80% wool and 20% cashmere. Round neck and long sleeves.;69.9;USD;2024-02-19T09:10:35.641404;sweaters;WOMAN;1879
118569;Aisle;No;Clothing;Yes;994;Zara;313890645-330-2;ALPACA AND WOOL BLEND TIE DYE KNIT SWEATER;Sweater made with 31% wool and 28% alpaca. Round neck and long sleeves.;49.9;USD;2024-02-19T09:10:36.152051;sweaters;WOMAN;1897
155848;End-cap;Yes;Clothing;No;1942;Zara;324597432-800-2;MOCK NECK WOOL AND SILK BLEND KNIT TOP;Wool and silk blend top. High collar and long sleeves.;49.9;USD;2024-02-19T09:10:36.839166;sweaters;WOMAN;969
152563;Front of Store;No;Clothing;Yes;2572;Zara;313890686-731-2;CASHMERE BLEND KNIT SWEATER;Sweater made with 95% cashmere. V-neck and long sleeves. Rib trim.;169.0;USD;2024-02-19T09:10:37.484871;sweaters;WOMAN;817
115153;Aisle;No;Clothing;No;1736;Zara;313890650-712-2;ALPACA BLEND OPEN KNIT SWEATER;Sweater made with 63% alpaca. Round neck and long sleeves.;79.9;USD;2024-02-19T09:10:38.362632;sweaters;WOMAN;1476
125938;Aisle;Yes;Clothing;Yes;1204;Zara;313890680-450-2;OVERSIZED KNIT SWEATER;Sweater made with 20% wool and 17% alpaca. Crew neck and long sleeves. Tonal rib trim.;49.9;USD;2024-02-19T09:10:38.884024;sweaters;WOMAN;1268
122809;End-cap;No;Clothing;Yes;1592;Zara;344575855-982-2;WOOL BLEND KNIT SWEATER;Sweater made with 31% wool. Round neck and long sleeves. Rib trim.;49.9;USD;2024-02-19T09:10:39.415761;sweaters;WOMAN;1453
181502;Front of Store;Yes;Clothing;No;2591;Zara;323175653-803-2;SOFT JEWEL SWEATER;Sweater made of soft touch fabric. Round neckline with jewel appliqués and long sleeves.;39.9;USD;2024-02-19T09:10:39.911179;sweaters;WOMAN;638
182779;End-cap;Yes;Clothing;Yes;2097;Zara;324814227-400-2;FAUX FUR JEWEL SWEATER;Round neck short sleeve sweater. Soft feel faux fur fabric. Jewel appliqués.;35.9;USD;2024-02-19T09:10:40.681401;sweaters;WOMAN;849
155674;Front of Store;No;Clothing;No;897;Zara;323218942-800-2;METAL BEAD KNIT SWEATER;Round neck long sleeve sweater. Side slit at hem with metal bead appliqués.;49.9;USD;2024-02-19T09:10:41.519426;sweaters;WOMAN;2351
182866;Aisle;No;Clothing;Yes;1552;Zara;313890656-800-2;KNIT SWEATER WITH BUTTONS;Basic sweater with round neck and long sleeves. Side button details at shoulders.;39.9;USD;2024-02-19T09:10:42.016223;sweaters;WOMAN;1509
148230;Front of Store;Yes;Clothing;No;2494;Zara;321480271-802-2;JEWEL KNIT SWEATER;Round neck sweater with jewel appliqués and long sleeves. Back opening with button closure.;59.9;USD;2024-02-19T09:10:42.593244;sweaters;WOMAN;571
126979;Front of Store;No;Clothing;No;2141;Zara;311297787-806-1;KNIT SWEATER WITH PIPING;Round neck long sleeve sweater. Contrasting piping detail. Rib trim.;49.9;USD;2024-02-19T09:10:43.379668;sweaters;WOMAN;1156
135521;End-cap;No;Clothing;Yes;2835;Zara;322677494-446-1;FINE KNIT CROP SWEATER;Cropped fine knit sweater with round neck and long sleeves.;39.9;USD;2024-02-19T09:10:43.883037;sweaters;WOMAN;466
185809;End-cap;No;Clothing;No;622;Zara;313890688-330-1;KNIT SWEATER WITH RIPS;Round neck long sleeve sweater. Openwork detail with rips.;49.9;USD;2024-02-19T09:10:44.463883;sweaters;WOMAN;2353
171520;End-cap;Yes;Clothing;Yes;2901;Zara;322451460-800-1;GATHERED WAIST KNIT SWEATER;Round neck long sleeve sweater. Fitted waist with side ruching.;47.9;USD;2024-02-19T09:10:45.009106;sweaters;WOMAN;363
122926;End-cap;No;Clothing;No;867;Zara;319465261-800-2;KNIT V-NECK SWEATER;V-neck sweater with long sleeves. Rib trim.;45.9;USD;2024-02-19T09:10:45.631804;sweaters;WOMAN;2123
150953;Front of Store;Yes;Clothing;Yes;2434;Zara;317331009-312-2;BASIC FOIL KNIT SWEATER;Round neck long sleeve sweater. Rib trim.;35.9;USD;2024-02-19T09:10:46.121269;sweaters;WOMAN;726
115873;End-cap;Yes;Clothing;Yes;2606;Zara;311297400-803-1;CONTRAST TOPSTITCHING CROP KNIT SWEATER;V-neck cropped sweater with long sleeves. Front patch pockets. Contrast topstitching.;59.9;USD;2024-02-19T09:10:46.622912;sweaters;WOMAN;466
115581;Aisle;No;Clothing;Yes;2728;Zara;336449779-104-1;STRIPED CROP KNIT SWEATER;Long sleeve high collar cropped sweater. Frayed hem.;47.9;USD;2024-02-19T09:10:47.341785;sweaters;WOMAN;540
183634;Front of Store;Yes;Clothing;Yes;2778;Zara;324593343-043-2;BASIC KNIT SWEATER;Long sleeve round neck sweater. Side vents at hem. Rib trim.;27.9;USD;2024-02-19T09:10:48.087091;sweaters;WOMAN;259
122484;Aisle;Yes;Clothing;Yes;558;Zara;319473750-809-1;V-NECK KNIT SWEATER;V-neck sweater with long sleeves. Side vents at hem.;47.9;USD;2024-02-19T09:10:48.719383;sweaters;WOMAN;1495
183574;Aisle;Yes;Clothing;Yes;1752;Zara;331789902-808-1;FOIL KNIT CROP SWEATER;Ribbed sweater with round neck and long sleeves. Ripped hem.;47.9;USD;2024-02-19T09:10:49.285266;sweaters;WOMAN;842
185307;Front of Store;No;Clothing;Yes;2743;Zara;300250126-401-2;BASIC 100% WOOL SWEATER;Sweater made of 100% wool. Round neck and long sleeves. Ribbed trim.;7.99;USD;2024-02-19T09:10:49.913569;sweaters;WOMAN;534
118719;End-cap;No;Clothing;Yes;1669;Zara;320052978-401-2;COLORBLOCK KNIT CROP SWEATER;Short sweater with round neck and long sleeves.;45.9;USD;2024-02-19T09:10:50.612150;sweaters;WOMAN;1227
134788;Front of Store;No;Clothing;No;2179;Zara;324722597-400-2;FINE KNIT SWEATER;V-neck sweater with long sleeves.;45.9;USD;2024-02-19T09:10:51.189028;sweaters;WOMAN;1013
140142;Front of Store;Yes;Clothing;No;606;Zara;328207551-500-2;KNIT OPEN BACK PEARLY SWEATER;High collar sweater with long sleeves. Open back detail and pearl appliqués. Back button closure.;49.9;USD;2024-02-19T09:10:51.785857;sweaters;WOMAN;1882
153997;End-cap;No;Clothing;Yes;1608;Zara;318131967-800-2;KNIT PEARL SWEATER;Round neck long sleeve sweater. Tonal pearl appliqués and open back with tie.;45.9;USD;2024-02-19T09:10:52.485772;sweaters;WOMAN;1274
123230;Aisle;No;Clothing;Yes;880;Zara;324027512-064-2;STRIPED TEXTURED OVERSHIRT;Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Front button closure.;69.9;USD;2024-02-19T08:51:28.667099;jackets;MAN;2027
154676;Aisle;No;Clothing;No;943;Zara;311292623-712-97;FLEECE OVERSHIRT;Regular fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.;69.9;USD;2024-02-19T08:51:29.090402;jackets;MAN;2169
152985;Aisle;Yes;Clothing;Yes;1049;Zara;319162032-064-2;PLAID OVERSHIRT;Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.;89.9;USD;2024-02-19T08:51:29.625821;jackets;MAN;1335
175584;Front of Store;No;Clothing;No;2084;Zara;324908098-800-38;BAGGY FIT JEANS LIMITED EDITION;Baggy jeans. Five pockets. Washed effect. Front zip and button closure.;69.9;USD;2024-02-19T08:54:37.718200;jeans;MAN;1326
147491;End-cap;No;Clothing;No;1563;Zara;326540983-802-36;BAGGY BELTED JEANS;Baggy jeans. Self belt at waist. Front pockets and back patch pockets. Washed effect. Front button closure.;59.9;USD;2024-02-19T08:54:38.277368;jeans;MAN;1630
198283;End-cap;Yes;Clothing;Yes;1558;Zara;315836999-406-34;BAGGY FIT JEANS;Baggy fit jeans. Five pockets. Washed effect. Front zip and button closure.;69.9;USD;2024-02-19T08:54:39.017964;jeans;MAN;1193
141547;End-cap;No;Clothing;No;1426;Zara;315738965-802-34;BAGGY FIT JEANS;Baggy fit jeans. Five pockets. Washed effect. Front zip and button closure.;69.9;USD;2024-02-19T08:54:39.496146;jeans;MAN;1704
156342;Front of Store;Yes;Clothing;Yes;1466;Zara;311287318-400-38;FLARED FIT CARGO JEANS;Flared jeans. Patch pockets with flaps at hip. Patch pocket appliqués at legs. Washed effect. Adjustable hem with zippers. Front zipper and crossover button closure.;109.0;USD;2024-02-19T08:54:39.950692;jeans;MAN;1258
186083;End-cap;No;Clothing;Yes;624;Zara;312393140-406-2;PLEATED WIDE FIT JEANS;Wide fit jeans. Adjustable interior elastic waistband with front pleats. Front pockets and back patch pockets. Washed effect. Front zip and button closure.;49.9;USD;2024-02-19T08:54:40.548942;jeans;MAN;2243
171776;Aisle;Yes;Clothing;No;1685;Zara;275600408-400-2;DENIM SHIRT;Relaxed fit shirt made of denim fabric. Lapel collar and short sleeves. Chest patch pocket. Washed effect. Front button closure.;12.99;USD;2024-02-19T08:54:41.113222;jeans;MAN;1267
134429;Aisle;No;Clothing;No;2914;Zara;311303003-407-38;RIPPED STRAIGHT FIT JEANS;Straight fit jeans. Five pockets. Washed effect with rips at legs. Front button closure.;69.9;USD;2024-02-19T08:54:41.651379;jeans;MAN;497
172816;Aisle;No;Clothing;Yes;1524;Zara;311307250-710-3;TEXTURED SWEATER;Sweater made of 30% wool thread. Round neck and long sleeves. Rib trim.;69.9;USD;2024-02-19T08:54:44.291927;sweaters;MAN;1540
136272;End-cap;No;Clothing;Yes;2887;Zara;267195405-500-3;PURL KNIT SWEATER;High collar sweater with front zipper. Long sleeves. Rib trim.;12.99;USD;2024-02-19T08:54:45.320958;sweaters;MAN;522
193227;End-cap;Yes;Clothing;Yes;1778;Zara;317894313-707-3;BRAIDED COLOR BLOCK SWEATER;Round neck long sleeve full cut sweater. Rib trim.;69.9;USD;2024-02-19T08:54:45.927706;sweaters;MAN;895
165786;End-cap;No;Clothing;Yes;1278;Zara;315075917-803-2;CONTRAST INTERIOR SWEATER;Cotton blend sweater. Round neck and long sleeves. Contrast interior. Rib trim.;59.9;USD;2024-02-19T08:54:46.542710;sweaters;MAN;1524
174708;Front of Store;No;Clothing;Yes;529;Zara;317889153-700-3;ABSTRACT JACQUARD SWEATER;Full cut cotton knit sweater. Round neck and long sleeves. Rib trim.;59.9;USD;2024-02-19T08:54:47.065078;sweaters;MAN;2066
142257;Aisle;Yes;Clothing;Yes;1180;Zara;315241755-800-2;BASIC SLIM FIT T-SHIRT;Slim fit shirt. Round neck and short sleeves.;19.9;USD;2024-02-19T08:56:26.127459;t-shirts;MAN;1342
126146;Aisle;No;Clothing;No;2759;Zara;320326523-707-2;CROPPED WASHED T-SHIRT;Cropped fit T-shirt with round neck and short sleeves. Contrasting front and back prints. Washed effect.;39.9;USD;2024-02-19T08:56:26.653517;t-shirts;MAN;685
129134;Aisle;No;Clothing;Yes;1831;Zara;316715458-250-2;BASIC HEAVYWEIGHT T-SHIRT;Roomy T-shirt made of dense cotton. Round neck and short sleeves.;29.9;USD;2024-02-19T08:56:27.459508;t-shirts;MAN;1292
129898;End-cap;No;Clothing;No;1866;Zara;322677489-800-2;HEART PRINT T-SHIRT;Boxy fit T-shirt with round neck and short sleeves. Contrasting prints at shoulder and back.;39.9;USD;2024-02-19T08:56:27.954174;t-shirts;MAN;1473
189692;End-cap;Yes;Clothing;No;1553;Zara;330077856-251-2;TEXT T-SHIRT;Boxy fit T-shirt. Round neck and short sleeves. Velvet effect print with contrast text.;39.9;USD;2024-02-19T08:56:28.447616;t-shirts;MAN;1348
154846;End-cap;Yes;Clothing;No;917;Zara;328232452-898-2;PRINTED CROPPED FIT SHIRT LIMITED EDITION;Cropped shirt. Round neckline. Contrasting front print. Washed effect. Irregular trim.;39.9;USD;2024-02-19T08:56:28.979960;t-shirts;MAN;1542
122307;End-cap;No;Clothing;No;702;Zara;317230892-251-3;RIBBED KNIT T-SHIRT;Cotton knit tank top. Round neck with front button closure. Rib trim.;49.9;USD;2024-02-19T08:56:29.503270;t-shirts;MAN;2303
182099;Aisle;Yes;Clothing;No;1978;Zara;330478123-712-2;OVERSIZE FIT T-SHIRT;Oversized T-shirt. Round neck and short sleeves.;39.9;USD;2024-02-19T08:56:30.052250;t-shirts;MAN;869
159816;Front of Store;No;Clothing;Yes;1961;Zara;318255748-250-2;BASIC MEDIUM WEIGHT T-SHIRT;Regular fit T-shirt. Round neck and short sleeves.;27.9;USD;2024-02-19T08:56:30.594950;t-shirts;MAN;1189
165326;Aisle;No;Clothing;No;1188;Zara;319334069-712-2;STRUCTURED TEXT T-SHIRT;Full cut T-shirt made of mesh textured fabric. Contrast rib V-neckline and short sleeves. Front contrast printed text.;45.9;USD;2024-02-19T08:56:31.128680;t-shirts;MAN;2013
185154;Aisle;Yes;Clothing;No;996;Zara;311307261-712-2;ABSTRACT PRINT T-SHIRT;Full cut T-shirt with crew neck and short sleeves. Contrasting front and back prints. Washed effect.;39.9;USD;2024-02-19T08:56:31.723585;t-shirts;MAN;1519
141330;Aisle;No;Clothing;Yes;1915;Zara;323216369-922-2;RAISED TEXT T-SHIRT LIMITED EDITION;Full cut T-shirt with round neck and short sleeves. Front tonal raised text. Washed effect.;39.9;USD;2024-02-19T08:56:32.570492;t-shirts;MAN;1143
158958;End-cap;No;Clothing;No;903;Zara;320111404-428-2;RIBBED KNIT T-SHIRT;Cropped fit knit shirt. Round neck and long sleeves. Washed effect.;45.9;USD;2024-02-19T08:56:33.167445;t-shirts;MAN;2180
155010;Aisle;Yes;Clothing;Yes;729;Zara;328232445-800-2;SEMI-SHEER KNIT SHIRT LIMITED EDITION;Slim fit shirt made of wrinkle effect fabric. Round neck and long sleeves.;45.9;USD;2024-02-19T08:56:33.715892;t-shirts;MAN;1464
135857;Aisle;No;Clothing;Yes;2045;Zara;311297550-251-2;VISCOSE BLEND KNIT T-SHIRT;Knit shirt in viscose blend fabric. Mock neck and short sleeves. Rib trim.;45.9;USD;2024-02-19T08:56:34.269203;t-shirts;MAN;1195
147690;Aisle;Yes;Clothing;No;881;Zara;322909502-819-2;STRIPED JACQUARD T-SHIRT;Relaxed fit T-shirt with round neck and short sleeves.;39.9;USD;2024-02-19T08:56:34.766636;t-shirts;MAN;1767
130321;End-cap;Yes;Clothing;No;2093;Zara;320071210-802-2;ABSTRACT PRINT KNIT T-SHIRT;Cotton knit T-shirt. Round neck and short sleeves.;39.9;USD;2024-02-19T08:56:35.255056;t-shirts;MAN;836
196752;End-cap;No;Clothing;No;2227;Zara;319334070-401-2;STRUCTURED TEXT T-SHIRT;Full cut T-shirt made of mesh textured fabric. Contrast rib V-neckline and short sleeves. Front contrast printed text.;45.9;USD;2024-02-19T08:56:35.985294;t-shirts;MAN;1173
181011;Aisle;Yes;Clothing;Yes;994;Zara;322612356-505-2;HERRINGBONE TEXTURED JACKET;RETRO SNEAKERS;89.9;USD;2024-02-19T09:10:31.877971;shoes;MAN;1316
139967;End-cap;No;Clothing;No;2634;Zara;311282631-712-2;OVERSIZED CROPPED JACKET LIMITED EDITION;V-neck sweater with long sleeves. Rib trim.;69.9;USD;2024-02-19T09:10:32.534246;t-shirts;MAN;753
162699;End-cap;No;Clothing;Yes;2732;Zara;329282612-401-2;LEATHER BIKER JACKET;Round neck long sleeve sweater. Metallic fabric detail and frayed trim.;89.9;USD;2024-02-19T09:10:33.128884;sweaters;MAN;661
119044;Aisle;No;Clothing;Yes;1140;Zara;320026789-714-2;CROPPED LEATHER JACKET;Relaxed fit overshirt made of 25% wool fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Front button closure.;169.0;USD;2024-02-19T09:10:33.890995;sweaters;MAN;1703
121348;End-cap;No;Clothing;Yes;1008;Zara;323216360-406-2;FAUX LEATHER BOXY FIT JACKET;Relaxed fit overshirt made of stretch fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.;169.0;USD;2024-02-19T09:10:34.521463;t-shirts;MAN;1709
163982;Front of Store;No;Clothing;No;2685;Zara;318209963-800-2;FAUX LEATHER JACKET;Cropped overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Irregular trim. Front button closure.;69.9;USD;2024-02-19T09:10:35.068338;t-shirts;MAN;793
185774;End-cap;Yes;Clothing;Yes;1145;Zara;316727555-700-2;FAUX SUEDE BOMBER JACKET;Overshirt with lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.;19.99;USD;2024-02-19T09:10:35.641404;t-shirts;MAN;1422
144651;Aisle;Yes;Clothing;No;1791;Zara;312571093-710-2;DENIM BOMBER JACKET;Relaxed fit overshirt made of wool blend fabric. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front zip closure.;139.0;USD;2024-02-19T09:10:36.152051;t-shirts;MAN;1007
195103;Aisle;Yes;Clothing;No;2849;Zara;330290387-401-2;BOUCLÉ TEXTURED JACKET;Varsity jacket with elastic collar and long sleeves. Welt pockets at hip and interior pocket. Embroidered appliqué and contrast front and back patches. Rib trim. Front snap button closure.;109.0;USD;2024-02-19T09:10:36.839166;t-shirts;MAN;308
123047;Aisle;No;Clothing;Yes;2985;Zara;313027279-800-2;SUIT JACKET IN 100% LINEN;Quilted jacket made of technical fabric. Lapel collar and long sleeves. Welt pockets at hip. Rib trim. Front zip closure.;109.0;USD;2024-02-19T09:10:37.484871;t-shirts;MAN;518
123077;Front of Store;No;Clothing;No;1603;Zara;320671529-802-2;JACQUARD DENIM JACKET;Jacket made of technical fabric with padded interior. Lapel collar and long sleeves with elastic cuffs. Welt pockets at hip and interior pocket. Adjustable drawstring hem. Front snap button closure.;109.0;USD;2024-02-19T09:10:38.362632;t-shirts;MAN;1494
171860;Aisle;Yes;Clothing;No;707;Zara;323646471-802-2;PADDED DENIM JACKET;Slightly cropped denim jacket. Lapel collar and long sleeves with buttoned cuffs. Flap patch pocket at chest and side hip. Washed effect. Front button closure.;109.0;USD;2024-02-19T09:10:38.884024;t-shirts;MAN;1696
149487;Aisle;No;Clothing;Yes;1258;Zara;312978838-611-2;LEATHER JACKET;Boxy fit jacket. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Washed effect.Asymmetric hem with side vents. Front button closure.;99.9;USD;2024-02-19T09:10:39.415761;t-shirts;MAN;1611
168516;Front of Store;Yes;Clothing;No;2168;Zara;336446858-822-2;LIGHTWEIGHT BOMBER JACKET;Jacket made of faux shearling fabric. V-neckline and long sleeves with elastic cuffs. Lined interior with structured mesh fabric. Welt pockets at hip. Adjustable hem with side elastics. Front snap button closure.;89.9;USD;2024-02-19T09:10:39.911179;t-shirts;MAN;802
177771;End-cap;Yes;Clothing;Yes;1764;Zara;281883711-071-2;SUIT JACKET;Jacket with lightly padded interior. Corduroy lapel collar. Long sleeves. Patch pockets at hip. Front button closure.;69.9;USD;2024-02-19T09:10:40.681401;t-shirts;MAN;1014
172015;End-cap;Yes;Clothing;Yes;2622;Zara;313008692-514-2;FAUX LEATHER BOMBER JACKET;Cropped overshirt. Lapel collar and long sleeves with buttoned cuffs. Front patch pockets. Irregular finished seams. Front button closure.;139.0;USD;2024-02-19T09:10:41.519426;t-shirts;MAN;589
118985;Aisle;No;Clothing;Yes;694;Zara;281593208-015-2;PATCH BOMBER JACKET;Vest made of viscose and wool blend fabric. V-neckline. Patch pockets at hip. Front zip closure.;139.0;USD;2024-02-19T09:10:42.016223;t-shirts;MAN;2144
112194;Aisle;Yes;Clothing;Yes;2187;Zara;314937772-710-2;STRETCH POCKET OVERSHIRT;Varsity jacket made of faux suede fabric. Double welt pockets at hip and interior pocket. Front and back contrasting patch appliqués and embroidery. Rib trim. Front snap button closure.;109.0;USD;2024-02-19T09:10:42.593244;jackets;MAN;685
113435;Aisle;No;Clothing;Yes;2973;Zara;320278659-251-2;RIB COLLAR JACKET;Overshirt made of stretchy fabric. Lapel collar and long sleeves with snap buttoned cuffs. Chest patch pockets. Front snap button closure.;129.0;USD;2024-02-19T09:10:43.379668;jackets;MAN;456
159182;Front of Store;Yes;Clothing;No;1014;Zara;321993245-500-2;FAUX LEATHER OVERSIZED JACKET LIMITED EDITION;Jacket made of technical fabric with padded interior. Tonal elastic rib high collar. Long sleeves. Welt pockets at hip and interior pocket. Interior elastic finish. Front zip closure.;169.0;USD;2024-02-19T09:10:43.883037;jackets;MAN;1483
199233;Aisle;Yes;Clothing;No;2222;Zara;330590505-500-2;CONTRASTING PATCHES BOMBER JACKET;Oversized jacket. Notched lapel collar and long sleeves. Flap pockets at hip and interior pocket. Front button closure.;159.0;USD;2024-02-19T09:10:44.463883;jackets;MAN;767
137044;Aisle;No;Clothing;Yes;2534;Zara;320680326-107-39;PATCH BOMBER JACKET;Varsity jacket with elastic collar and long sleeves. Welt pockets at hip and interior pocket. Embroidered appliqué and contrast front and back patches. Rib trim. Front snap button closure.;12.99;USD;2024-02-19T09:10:45.009106;jackets;MAN;763
154736;Front of Store;Yes;Clothing;Yes;1466;Zara;311292244-800-39;CROPPED BOMBER JACKET LIMITED EDITION;Varsity jacket with padded interior. Rib elastic collar and long sleeves in contrast faux leather. Double welt pockets at hip and interior pocket. Contrasting patch appliqués at front and back. Rib trim. Front snap button closure.;19.9;USD;2024-02-19T09:10:45.631804;jackets;MAN;967
141434;Front of Store;No;Clothing;Yes;2870;Zara;311307610-400-39;FAUX LEATHER PUFFER JACKET;Jacket with lightly padded interior. Rib collar and long sleeves. Flap pockets at waist. Rib trim. Front asymmetric zip closure.;39.9;USD;2024-02-19T09:10:31.877972;jackets;MAN;525
